시도별,성별,"연령(5세,각세)별",2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
경상남도,남자,7세,4,5,2,1,0,2,1,3,3,0
경상남도,남자,8세,5,1,2,1,3,0,2,1,2,1
경상남도,남자,9세,2,2,3,0,1,0,0,2,1,1
경상남도,남자,10세,5,0,2,3,4,2,1,2,0,2
경상남도,남자,11세,4,0,0,1,1,0,1,0,2,0
경상남도,남자,12세,2,4,1,1,1,2,1,2,5,2
경상남도,남자,13세,4,4,1,3,0,0,0,3,5,1
경상남도,남자,14세,3,4,1,3,4,3,2,3,0,3
경상남도,남자,15세,5,4,7,1,3,3,5,1,3,0
경상남도,남자,16세,8,7,7,5,6,5,3,1,5,1
경상남도,남자,17세,10,8,10,5,6,4,3,3,7,7
경상남도,남자,18세,13,10,8,9,10,11,7,7,4,3
경상남도,남자,19세,16,10,10,10,9,9,10,7,5,5
경상남도,남자,20세,10,12,6,10,7,3,9,2,10,10
경상남도,남자,21세,12,11,4,7,9,10,5,10,9,8
경상남도,남자,22세,12,12,8,12,9,9,12,8,8,8
경상남도,남자,23세,19,7,8,14,16,14,13,14,9,7
경상남도,남자,24세,3,13,16,12,18,5,8,8,6,9
경상남도,남자,25세,16,13,11,10,13,14,11,12,8,17
경상남도,남자,26세,13,16,14,10,16,14,10,15,6,13
경상남도,남자,27세,12,7,10,11,10,15,9,12,17,14
경상남도,남자,28세,19,18,13,19,8,16,11,8,11,12
경상남도,남자,29세,17,15,12,13,19,8,11,14,9,13
경상남도,남자,30세,19,18,20,17,13,19,8,9,14,13
경상남도,남자,31세,24,19,18,19,21,15,11,16,12,18
경상남도,남자,32세,35,34,17,26,14,19,12,18,8,18
경상남도,남자,33세,21,27,28,18,22,15,15,20,14,5
경상남도,남자,34세,23,27,30,24,17,17,25,18,23,15
경상남도,남자,35세,29,32,23,22,26,27,30,29,23,16
경상남도,남자,36세,32,30,29,24,21,30,23,22,25,22
경상남도,남자,37세,33,37,31,25,39,29,31,41,21,22
경상남도,남자,38세,33,32,34,30,44,30,40,33,34,34
경상남도,남자,39세,49,37,54,32,45,32,38,38,34,30
경상남도,남자,40세,45,48,51,36,50,46,39,32,37,26
경상남도,남자,41세,67,45,50,44,50,33,32,39,31,36
경상남도,남자,42세,70,67,57,56,59,40,42,37,38,42
경상남도,남자,43세,82,68,64,75,54,46,64,42,43,23
경상남도,남자,44세,81,78,77,73,68,61,57,50,48,38
경상남도,남자,45세,95,86,91,65,66,63,63,64,58,48
경상남도,남자,46세,99,79,86,84,76,66,73,74,66,73
경상남도,남자,47세,98,89,111,87,101,87,88,80,100,85
경상남도,남자,48세,95,114,91,104,96,92,71,93,92,71
경상남도,남자,49세,131,91,132,119,82,86,103,95,87,95
경상남도,남자,50세,127,119,98,99,103,117,105,114,114,100
경상남도,남자,51세,159,130,146,91,105,126,100,97,89,107
경상남도,남자,52세,163,138,146,168,128,112,127,116,117,113
경상남도,남자,53세,147,154,152,154,155,116,109,116,116,116
경상남도,남자,54세,183,156,183,169,157,139,141,155,131,140
경상남도,남자,55세,169,153,186,181,180,150,164,108,151,151
경상남도,남자,56세,158,186,186,166,164,177,186,182,140,149
경상남도,남자,57세,195,174,157,182,186,195,209,164,169,131
경상남도,남자,58세,163,192,188,198,191,192,224,211,195,186
경상남도,남자,59세,179,173,195,184,177,187,157,202,192,185
경상남도,남자,60세,170,175,177,192,183,199,194,217,230,238
경상남도,남자,61세,146,178,188,188,198,171,218,183,205,259
경상남도,남자,62세,185,149,175,189,198,201,203,220,190,240
경상남도,남자,63세,172,195,142,198,170,170,228,217,212,239
경상남도,남자,64세,186,181,186,170,205,202,216,214,223,214
경상남도,남자,65세,188,217,211,207,206,215,196,197,246,243
경상남도,남자,66세,145,190,223,224,202,200,226,217,214,301
경상남도,남자,67세,181,155,208,221,208,223,208,249,241,207
경상남도,남자,68세,207,213,161,224,211,249,240,221,254,266
경상남도,남자,69세,265,204,188,203,233,274,277,245,226,239
경상남도,남자,70세,311,277,207,223,174,230,285,248,248,249
경상남도,남자,71세,278,304,278,227,238,181,251,252,278,276
경상남도,남자,72세,337,282,325,315,247,240,203,252,273,298
경상남도,남자,73세,343,333,313,337,316,223,258,180,261,321
경상남도,남자,74세,351,318,327,343,352,307,255,254,216,325
경상남도,남자,75세,371,320,330,326,343,368,360,282,276,235
경상남도,남자,76세,363,361,331,364,359,338,367,354,306,305
경상남도,남자,77세,367,372,351,369,365,369,401,386,416,305
경상남도,남자,78세,342,372,392,424,358,389,383,376,447,398
경상남도,남자,79세,317,363,396,377,382,389,433,399,436,444
경상남도,남자,80세,360,333,337,407,409,381,404,412,402,402
경상남도,남자,81세,316,302,310,361,389,358,442,382,439,457
경상남도,남자,82세,266,286,349,359,353,363,417,422,365,440
경상남도,남자,83세,300,259,272,334,286,358,395,414,397,388
경상남도,남자,84세,231,242,257,281,317,337,332,361,415,452
경상남도,남자,85세,231,223,230,248,244,338,343,323,378,385
경상남도,남자,86세,202,197,238,251,246,247,301,285,312,334
경상남도,남자,87세,162,180,164,190,218,213,235,257,280,302
경상남도,남자,88세,166,163,148,210,170,204,221,206,270,281
경상남도,남자,89세,127,110,131,151,166,179,184,195,180,213
경상남도,남자,90세,93,104,93,117,134,156,138,173,190,164
경상남도,남자,91세,93,78,91,114,108,113,107,123,152,154
경상남도,남자,92세,57,48,64,73,88,91,92,105,120,128
경상남도,남자,93세,44,42,41,58,77,59,67,74,81,96
경상남도,남자,94세,31,36,28,45,55,49,54,72,48,63
경상남도,남자,95세,17,27,27,34,46,40,45,38,51,50
경상남도,남자,96세,14,15,19,20,23,27,31,34,45,32
경상남도,남자,97세,10,8,11,14,10,22,16,21,23,21
경상남도,남자,98세,4,6,5,17,7,17,11,11,16,16
경상남도,남자,99세,3,5,3,4,9,12,9,7,3,12
경상남도,여자,0세,34,36,54,28,26,44,30,32,27,19
경상남도,여자,1세,2,6,6,2,5,5,1,2,1,2
경상남도,여자,2세,1,5,3,1,2,2,1,4,1,1
경상남도,여자,3세,2,4,3,2,1,2,1,1,1,0
경상남도,여자,4세,4,1,1,0,2,2,0,2,1,0
경상남도,여자,5세,2,1,3,1,0,1,1,2,1,0
경상남도,여자,6세,3,1,1,1,3,1,0,1,0,1
경상남도,여자,7세,0,1,0,3,1,2,0,0,0,1
경상남도,여자,8세,2,2,0,1,1,1,1,0,1,1
경상남도,여자,9세,1,0,0,1,1,1,0,0,1,2
경상남도,여자,10세,1,4,0,1,0,1,3,0,0,1
경상남도,여자,11세,2,1,1,1,3,1,0,1,1,1
경상남도,여자,12세,1,0,2,2,2,1,1,1,1,4
경상남도,여자,13세,0,4,6,2,0,1,1,2,0,3
경상남도,여자,14세,1,0,1,3,2,1,1,1,1,2
경상남도,여자,15세,3,3,4,1,3,3,3,3,4,2
경상남도,여자,16세,5,3,4,1,6,4,0,1,6,0
경상남도,여자,17세,3,2,0,1,1,1,3,2,2,1
경상남도,여자,18세,4,3,5,2,3,0,2,5,3,3
경상남도,여자,19세,1,5,2,4,2,3,2,3,1,0
경상남도,여자,20세,4,6,3,3,6,2,2,3,7,6
경상남도,여자,21세,2,3,8,4,2,6,4,4,7,1
경상남도,여자,22세,4,5,5,5,7,4,3,7,4,4
경상남도,여자,23세,7,5,3,1,4,3,3,3,10,6
경상남도,여자,24세,6,6,4,6,6,7,3,9,6,6
경상남도,여자,25세,10,7,6,6,7,3,8,5,7,7
경상남도,여자,26세,12,5,4,1,7,4,6,8,6,6
경상남도,여자,27세,4,5,5,7,5,5,3,7,7,6
경상남도,여자,28세,10,10,7,5,8,4,8,6,5,5
경상남도,여자,29세,6,10,10,11,5,4,7,7,11,8
경상남도,여자,30세,17,9,5,11,7,4,4,4,5,5
경상남도,여자,31세,16,13,11,9,3,7,6,9,16,7
경상남도,여자,32세,13,15,11,9,3,3,9,6,3,5
경상남도,여자,33세,14,12,20,13,11,10,9,8,5,6
경상남도,여자,34세,23,9,9,4,17,9,10,11,6,10
경상남도,여자,35세,14,15,16,14,19,16,10,16,11,9
경상남도,여자,36세,12,14,15,14,11,12,17,18,12,13
경상남도,여자,37세,16,18,12,15,16,18,12,18,12,10
경상남도,여자,38세,19,22,15,8,11,13,21,23,7,12
경상남도,여자,39세,17,21,19,15,13,15,18,19,16,15
경상남도,여자,40세,28,39,29,25,19,17,19,13,14,18
경상남도,여자,41세,24,18,21,26,19,25,13,17,10,15
경상남도,여자,42세,23,28,12,32,22,20,18,20,20,25
경상남도,여자,43세,33,27,38,28,24,23,27,25,23,15
경상남도,여자,44세,28,18,29,28,23,20,24,32,28,25
경상남도,여자,45세,37,33,36,30,36,23,37,29,21,20
경상남도,여자,46세,35,39,37,34,28,38,32,38,41,17
경상남도,여자,47세,22,36,43,35,32,25,26,34,32,41
경상남도,여자,48세,35,45,33,34,34,46,31,39,33,40
경상남도,여자,49세,33,25,34,33,35,31,44,36,27,32
경상남도,여자,50세,46,43,40,43,39,37,36,25,35,28
경상남도,여자,51세,54,35,48,35,36,44,38,48,35,46
경상남도,여자,52세,48,51,42,42,38,46,40,36,56,43
경상남도,여자,53세,61,64,71,48,41,29,35,59,57,36
경상남도,여자,54세,45,51,53,49,50,45,50,34,39,42
경상남도,여자,55세,55,48,49,67,64,36,53,47,43,53
경상남도,여자,56세,57,58,65,42,75,70,47,74,44,58
경상남도,여자,57세,45,49,60,55,52,56,59,56,44,54
경상남도,여자,58세,44,63,62,55,49,69,79,63,65,65
경상남도,여자,59세,58,42,79,58,55,68,62,71,81,58
경상남도,여자,60세,65,48,59,78,72,69,91,69,70,98
경상남도,여자,61세,41,59,70,65,64,68,62,63,87,69
경상남도,여자,62세,52,55,52,73,64,71,84,75,63,65
경상남도,여자,63세,69,74,55,78,88,68,89,71,69,84
경상남도,여자,64세,75,73,58,59,76,68,73,89,73,74
경상남도,여자,65세,74,78,71,75,63,70,71,67,98,92
경상남도,여자,66세,36,83,76,91,78,69,83,80,69,94
경상남도,여자,67세,90,57,86,94,101,82,85,93,69,95
경상남도,여자,68세,91,88,70,100,97,85,101,79,99,94
경상남도,여자,69세,145,113,111,78,120,114,96,72,85,109
경상남도,여자,70세,142,146,98,98,90,109,114,97,101,83
경상남도,여자,71세,161,135,155,144,156,93,109,121,104,99
경상남도,여자,72세,184,177,175,148,103,138,84,141,143,122
경상남도,여자,73세,182,205,186,204,174,145,134,90,143,164
경상남도,여자,74세,220,205,234,184,195,200,168,147,121,145
경상남도,여자,75세,289,241,227,241,206,234,232,165,179,152
경상남도,여자,76세,291,257,271,267,224,241,300,253,194,201
경상남도,여자,77세,338,275,301,269,304,291,287,275,303,221
경상남도,여자,78세,342,346,309,320,301,302,314,267,313,286
경상남도,여자,79세,335,378,326,379,353,321,356,343,301,302
경상남도,여자,80세,426,394,329,424,380,387,358,360,379,375
경상남도,여자,81세,388,403,394,424,398,441,416,415,433,413
경상남도,여자,82세,395,401,441,420,426,458,475,453,393,419
경상남도,여자,83세,407,410,395,463,464,463,520,473,480,456
경상남도,여자,84세,391,414,379,436,492,466,532,498,492,487
경상남도,여자,85세,382,390,439,480,467,523,559,475,510,554
경상남도,여자,86세,341,371,374,455,472,450,527,479,547,588
경상남도,여자,87세,396,362,367,411,440,453,560,515,539,525
경상남도,여자,88세,308,348,366,394,401,522,483,485,591,557
경상남도,여자,89세,356,279,296,358,379,428,438,457,470,542
경상남도,여자,90세,262,326,260,318,347,364,387,464,509,506
경상남도,여자,91세,254,241,267,261,308,310,356,376,416,414
경상남도,여자,92세,168,201,233,261,224,286,330,295,338,377
경상남도,여자,93세,114,132,173,196,225,220,254,269,276,331
경상남도,여자,94세,110,108,126,149,170,212,226,218,266,229
경상남도,여자,95세,95,107,81,121,116,160,186,150,168,205
경상남도,여자,96세,69,58,74,82,88,123,125,140,128,151
경상남도,여자,97세,66,53,53,51,62,83,71,88,120,127
경상남도,여자,98세,46,29,48,37,39,38,59,80,88,95
경상남도,여자,99세,21,13,29,31,27,42,32,41,38,77
제주도,남자,0세,12,11,7,12,10,9,8,7,4,7
제주도,남자,1세,1,4,2,0,0,3,0,1,0,0
제주도,남자,2세,3,1,2,1,0,0,0,2,1,0
제주도,남자,3세,2,0,1,0,0,0,1,0,0,2
제주도,남자,4세,0,1,0,0,0,0,0,1,1,0
제주도,남자,5세,0,0,1,0,0,1,1,0,0,0
제주도,남자,6세,0,0,1,0,0,0,0,0,0,0
제주도,남자,7세,0,0,1,0,0,2,2,1,0,0
제주도,남자,8세,1,0,0,0,0,0,0,0,0,0
제주도,남자,9세,0,1,0,0,1,0,1,1,2,0
제주도,남자,10세,1,1,0,0,1,0,0,1,1,0
제주도,남자,11세,0,0,1,2,0,0,1,1,1,0
제주도,남자,12세,0,0,0,0,0,0,0,0,0,0
제주도,남자,13세,1,0,1,2,0,2,0,1,0,1
제주도,남자,14세,1,2,0,1,0,1,0,0,0,0
제주도,남자,15세,0,1,1,1,1,1,0,0,2,3
제주도,남자,16세,2,0,0,0,2,0,1,0,0,1
제주도,남자,17세,0,3,0,1,1,1,1,2,1,0
제주도,남자,18세,4,7,3,2,1,2,4,3,2,2
제주도,남자,19세,4,3,1,3,4,5,1,2,1,1
제주도,남자,20세,5,1,1,5,2,1,3,3,2,3
제주도,남자,21세,2,1,2,0,1,5,2,2,3,2
제주도,남자,22세,2,3,2,2,1,4,1,2,1,2
제주도,남자,23세,0,2,0,5,0,3,3,0,2,5
제주도,남자,24세,1,1,3,2,1,1,1,1,5,6
제주도,남자,25세,1,2,3,4,3,0,5,7,1,2
제주도,남자,26세,3,1,5,0,3,2,7,1,3,3
제주도,남자,27세,3,2,2,4,0,4,2,4,1,1
제주도,남자,28세,1,1,2,2,3,3,5,2,4,4
제주도,남자,29세,2,3,1,3,1,1,1,2,2,5
제주도,남자,30세,5,2,8,3,1,3,0,3,2,2
제주도,남자,31세,7,3,7,4,3,3,3,0,2,0
제주도,남자,32세,7,9,4,1,6,4,4,4,2,1
제주도,남자,33세,7,2,2,5,5,4,6,8,4,2
제주도,남자,34세,6,3,3,2,4,5,3,4,1,3
제주도,남자,35세,3,4,6,4,7,5,4,4,4,3
제주도,남자,36세,8,3,4,4,2,3,9,11,9,4
제주도,남자,37세,10,3,7,3,6,8,5,8,7,7
제주도,남자,38세,13,11,6,5,7,5,7,13,11,8
제주도,남자,39세,11,8,7,7,5,8,8,12,6,3
제주도,남자,40세,7,16,11,5,6,8,7,7,10,11
제주도,남자,41세,10,12,10,13,12,11,9,16,8,13
제주도,남자,42세,14,18,14,16,14,8,10,8,9,5
제주도,남자,43세,19,22,13,12,11,16,9,9,8,10
제주도,남자,44세,15,19,16,14,15,15,18,10,11,12
제주도,남자,45세,26,14,20,18,12,19,14,18,15,12
제주도,남자,46세,20,19,12,18,18,13,13,20,19,17
제주도,남자,47세,26,17,25,16,22,18,16,16,20,23
제주도,남자,48세,20,23,27,21,16,18,25,16,21,22
제주도,남자,49세,30,31,22,33,17,22,25,22,21,22
제주도,남자,50세,30,29,19,22,34,17,24,41,31,23
제주도,남자,51세,23,30,30,23,26,36,27,29,30,32
제주도,남자,52세,31,28,39,24,24,29,25,25,16,36
제주도,남자,53세,35,19,21,28,19,35,27,38,33,32
제주도,남자,54세,27,30,23,24,20,43,32,28,38,21
제주도,남자,55세,19,41,31,29,26,40,36,32,25,34
제주도,남자,56세,37,29,33,32,35,35,33,29,41,32
제주도,남자,57세,25,27,30,31,25,35,50,30,33,28
제주도,남자,58세,31,31,39,30,25,42,35,38,33,40
제주도,남자,59세,26,28,35,37,42,32,34,41,32,44
제주도,남자,60세,28,22,22,33,36,28,38,30,32,45
제주도,남자,61세,31,25,26,25,36,48,43,33,51,52
제주도,남자,62세,23,26,29,32,33,38,39,30,39,26
제주도,남자,63세,31,27,21,20,29,31,37,38,36,44
제주도,남자,64세,24,24,27,39,32,28,34,35,46,43
제주도,남자,65세,30,34,35,30,30,34,31,31,44,41
제주도,남자,66세,31,35,35,38,25,24,35,42,32,53
제주도,남자,67세,27,31,32,31,33,43,39,45,33,33
제주도,남자,68세,38,38,29,41,43,47,36,33,34,41
제주도,남자,69세,43,40,30,33,41,32,39,29,31,40
제주도,남자,70세,51,48,42,31,45,42,38,45,40,39
제주도,남자,71세,55,56,50,41,38,48,47,56,29,40
제주도,남자,72세,48,50,52,49,42,43,37,49,35,42
제주도,남자,73세,39,55,57,49,56,42,39,43,62,46
제주도,남자,74세,56,40,42,43,54,61,46,54,41,45
제주도,남자,75세,43,54,54,60,59,50,65,54,42,59
제주도,남자,76세,59,61,43,58,53,62,56,62,56,61
제주도,남자,77세,64,38,56,54,68,56,46,67,64,60
제주도,남자,78세,52,60,46,69,63,63,55,68,72,64
제주도,남자,79세,46,47,65,44,55,44,76,61,63,84
제주도,남자,80세,41,51,56,44,65,61,59,73,77,70
제주도,남자,81세,26,42,48,58,56,76,49,63,58,62
제주도,남자,82세,37,49,40,65,47,48,60,70,65,85
제주도,남자,83세,31,29,30,28,52,63,68,68,66,77
제주도,남자,84세,29,38,36,26,53,54,67,61,59,58
제주도,남자,85세,19,26,24,35,35,56,53,67,62,69
제주도,남자,86세,21,20,21,16,25,35,41,53,68,74
제주도,남자,87세,10,17,19,24,21,40,26,36,49,62
제주도,남자,88세,23,12,11,11,26,21,33,36,39,54
제주도,남자,89세,22,24,21,19,19,31,24,24,42,32
제주도,남자,90세,18,19,14,12,16,16,16,13,31,29
제주도,남자,91세,11,19,15,8,16,20,10,16,20,15
제주도,남자,92세,7,16,9,17,16,10,18,9,17,21
제주도,남자,93세,9,6,11,16,8,9,17,7,14,10
제주도,남자,94세,5,6,4,8,7,11,11,5,7,13
제주도,남자,95세,5,1,4,8,6,9,8,11,5,5
제주도,남자,96세,3,4,5,3,5,3,7,3,10,3
제주도,남자,97세,3,1,3,2,2,5,2,9,4,5
제주도,남자,98세,3,0,4,5,1,7,5,2,5,6
제주도,남자,99세,1,1,3,3,1,0,2,1,4,7
제주도,여자,0세,6,4,8,11,7,9,4,2,7,4
제주도,여자,1세,2,1,4,1,1,1,1,1,0,0
제주도,여자,2세,0,1,0,0,1,0,0,1,1,0
제주도,여자,3세,0,1,0,0,0,0,0,0,1,0
제주도,여자,4세,0,0,0,1,0,0,0,0,0,0
제주도,여자,5세,1,0,0,1,0,0,0,2,0,0
제주도,여자,6세,0,0,0,0,0,0,0,0,0,0
제주도,여자,7세,0,0,1,1,0,0,1,0,0,0
제주도,여자,8세,1,0,1,0,0,0,1,0,0,0
제주도,여자,9세,0,0,0,0,0,1,0,1,0,0
제주도,여자,10세,0,0,0,1,2,0,1,0,1,0
제주도,여자,11세,0,0,0,0,0,0,1,0,0,0
제주도,여자,12세,0,0,0,0,0,0,0,1,0,1
제주도,여자,13세,1,0,0,1,0,1,0,0,1,1
제주도,여자,14세,0,0,1,2,0,0,0,0,0,2
제주도,여자,15세,1,0,0,0,0,0,0,2,0,0
제주도,여자,16세,2,1,0,0,0,1,0,0,0,0
제주도,여자,17세,3,0,1,2,1,0,0,1,0,0
제주도,여자,18세,2,1,1,0,2,0,0,1,1,0
제주도,여자,19세,2,1,4,1,0,1,0,0,1,1
제주도,여자,20세,4,1,1,1,4,2,1,2,1,2
제주도,여자,21세,1,1,1,0,0,0,1,2,4,2
제주도,여자,22세,1,1,3,1,2,2,2,2,1,1
제주도,여자,23세,0,0,1,0,0,0,4,2,2,1
제주도,여자,24세,0,2,2,1,0,2,0,0,0,1
제주도,여자,25세,1,1,3,2,3,1,4,1,1,1
제주도,여자,26세,3,2,0,1,0,2,2,1,0,4
제주도,여자,27세,2,1,0,0,1,0,1,1,0,0
제주도,여자,28세,3,0,0,2,1,0,1,1,4,0
제주도,여자,29세,3,0,1,0,1,0,2,4,1,5
제주도,여자,30세,3,3,2,0,2,2,2,0,2,1
제주도,여자,31세,3,5,4,1,1,1,2,2,0,0
제주도,여자,32세,3,1,1,1,0,0,2,6,0,1
제주도,여자,33세,0,5,3,1,1,2,1,3,1,0
제주도,여자,34세,1,2,2,2,4,2,1,2,2,1
제주도,여자,35세,2,6,3,1,3,3,1,2,1,2
제주도,여자,36세,2,3,5,3,4,4,5,2,3,1
제주도,여자,37세,3,6,2,3,2,1,7,5,7,0
제주도,여자,38세,7,3,4,3,3,1,4,6,5,1
제주도,여자,39세,3,6,6,5,1,7,5,1,4,5
제주도,여자,40세,2,4,2,6,8,2,5,3,4,2
제주도,여자,41세,5,5,11,6,6,5,7,7,5,9
제주도,여자,42세,6,3,5,12,6,2,2,6,7,4
제주도,여자,43세,12,3,2,10,9,3,5,7,3,7
제주도,여자,44세,6,4,5,4,5,8,2,5,4,4
제주도,여자,45세,8,9,3,3,2,1,9,8,8,3
제주도,여자,46세,6,5,3,5,3,5,5,7,8,7
제주도,여자,47세,9,7,4,6,10,7,8,3,5,6
제주도,여자,48세,5,6,7,7,11,6,4,5,8,8
제주도,여자,49세,14,9,6,9,7,9,6,10,7,11
제주도,여자,50세,9,8,8,11,3,5,12,8,13,10
제주도,여자,51세,4,10,8,7,9,3,9,10,7,8
제주도,여자,52세,10,7,6,7,5,5,11,7,7,8
제주도,여자,53세,6,15,5,7,11,14,6,8,4,6
제주도,여자,54세,7,17,10,6,15,6,12,11,3,7
제주도,여자,55세,8,10,8,13,7,4,20,18,13,6
제주도,여자,56세,5,6,8,12,11,10,11,10,16,10
제주도,여자,57세,8,8,7,9,14,7,11,13,10,15
제주도,여자,58세,7,9,4,7,16,14,10,15,11,9
제주도,여자,59세,5,6,10,5,14,10,11,11,12,10
제주도,여자,60세,6,9,10,15,13,6,13,16,11,13
제주도,여자,61세,9,9,7,6,10,8,6,13,22,14
제주도,여자,62세,11,8,11,1,10,12,10,17,9,12
제주도,여자,63세,15,5,7,9,9,14,16,12,14,15
제주도,여자,64세,10,13,13,5,12,12,5,14,13,12
제주도,여자,65세,13,16,9,10,8,13,8,11,5,13
제주도,여자,66세,9,17,6,16,12,8,9,11,16,17
제주도,여자,67세,9,11,10,9,11,13,10,12,16,14
제주도,여자,68세,11,11,11,16,11,9,13,7,12,21
제주도,여자,69세,16,16,11,7,16,11,15,15,13,18
제주도,여자,70세,23,12,29,14,19,12,20,21,19,10
제주도,여자,71세,16,21,27,17,24,15,20,25,16,16
제주도,여자,72세,18,29,21,19,13,12,14,22,16,24
제주도,여자,73세,17,23,29,27,29,17,15,27,16,18
제주도,여자,74세,28,25,23,25,32,26,28,21,17,25
제주도,여자,75세,30,37,36,27,33,34,31,24,36,24
제주도,여자,76세,36,49,34,34,50,41,40,31,30,21
제주도,여자,77세,45,48,32,27,47,28,36,34,40,38
제주도,여자,78세,46,52,47,36,34,44,39,40,45,40
제주도,여자,79세,49,44,54,43,51,50,60,63,35,30
제주도,여자,80세,57,55,63,51,59,58,55,45,39,55
제주도,여자,81세,47,45,56,50,56,54,62,54,49,48
제주도,여자,82세,62,52,46,67,75,62,66,48,56,66
제주도,여자,83세,47,62,60,53,56,80,69,48,60,69
제주도,여자,84세,48,45,64,53,56,77,88,73,67,83
제주도,여자,85세,54,59,64,55,53,79,79,87,77,84
